,storeid,createtime
2175,1500397929314258944,1673859300000
2176,1500407752340807680,1673141160000
2177,1500430179821031424,1674048180000
2178,1500440268711927808,1673860200000
2179,1500440630407598080,1672842420000
2180,1500633857307840512,1673509140000
2181,1500634018394279936,1673761860000
2182,1500638532858028032,1672650840000
2183,1500639507324870656,1673155620000
2184,1500639609879797760,1673759580000
2185,1500640172059004928,1673516460000
2186,1500640172059004928,1673516460000
2187,1500644009205571584,1672799460000
2188,1500644009205571584,1672810680000
2189,1500644025773072384,1672624980000
2190,1500644025773072384,1673228220000
2191,1500644025773072384,1673839740000
2192,1500646605165174784,1672799940000
2193,1500646605165174784,1673143680000
2194,1500648246920482816,1673768820000
2195,1500648276381274112,1672625760000
2196,1500648276381274112,1673229660000
2197,1500648276381274112,1673839200000
2198,1500648681534398464,1673222400000
2199,1500649229180477440,1672627500000
2200,1500650418156474368,1672820640000
2201,1500650569021394944,1673228160000
2202,1500652407049428992,1672795020000
2203,1500653669388132352,1673759100000
2204,1500655079777243136,1673854500000
2205,1500655919258800128,1672626900000
2206,1500658324255936512,1674010320000
2207,1500660211416047616,1674031740000
2208,1500661577651855360,1673232600000
2209,1500663259668422656,1673750640000
2210,1500663441701216256,1672653180000
2211,1500663441701216256,1672822560000
2212,1500663441701216256,1673170200000
2213,1500663441701216256,1673257320000
2214,1500664644212232192,1673757180000
2215,1500664811766423552,1673145780000
2216,1500664811766423552,1673145600000
2217,1500664913654321152,1673155200000
2218,1500665162246660096,1673231160000
2219,1500665295310819328,1674004920000
2220,1500666120636735488,1672805880000
2221,1500666992657702912,1673484120000
2222,1500668651848867840,1673849700000
2223,1500668651848867840,1673849700000
2224,1500668774200909824,1674032880000
2225,1500669171665739776,1673144640000
2226,1500670120387809280,1672629420000
2227,1500670120387809280,1673233200000
2228,1500670124104097792,1672626960000
2229,1500670547959488512,1672636140000
2230,1500670547959488512,1673241300000
2231,1500671057940582400,1673232780000
2232,1500671223171129344,1672628100000
2233,1500673058778779648,1672820340000
2234,1500674553838575616,1673159280000
2235,1500675221877821440,1672840320000
2236,1500675251636408320,1673743200000
2237,1500675732303781888,1673401740000
2238,1500675835202641920,1673233920000
2239,1500676068791685120,1673151900000
2240,1500676851872571392,1673226420000
2241,1500678732762062848,1673844900000
2242,1500678732762062848,1673844900000
2243,1500679896924692480,1673249760000
2244,1500680506889740288,1672821060000
2245,1500680506889740288,1672821060000
2246,1500681138803580928,1672633620000
2247,1500681138803580928,1673242440000
2248,1500681138803580928,1673845800000
2249,1500682981218586624,1673492940000
2250,1500684775361482752,1672631040000
2251,1500684775361482752,1673237520000
2252,1500686277299802112,1673248920000
2253,1500686999827386368,1672663740000
2254,1500690812227424256,1673178420000
2255,1500696069246558208,1673147460000
2256,1500699038520053760,1673236620000
2257,1500699038520053760,1673841060000
2258,1500703005253701632,1673495940000
2259,1500703040766873600,1673240820000
2260,1500703040766873600,1673755020000
2261,1500703067253903360,1672649460000
2262,1500703067253903360,1673850180000
2263,1500704299301343232,1673143920000
2264,1500704629124632576,1672631160000
2265,1500706684195315712,1673749140000
2266,1500708689018101760,1673223660000
2267,1500709153981865984,1672630920000
2268,1500709861162491904,1672663620000
2269,1500711306989412352,1673145540000
2270,1500711563995389952,1673164260000
2271,1500713761894572032,1673492820000
2272,1500714053788770304,1673178360000
2273,1500715682252464128,1673764440000
2274,1500716256767119360,1673854140000
2275,1500716393149108224,1673146080000
2276,1500716864546934784,1672630500000
2277,1500716864546934784,1674007200000
2278,1500716864546934784,1673863440000
2279,1500716888895004672,1672646580000
2280,1500718029808607232,1673235120000
2281,1500718039757496320,1673505360000
2282,1500718377814069248,1673838360000
2283,1500721010633216000,1672622640000
2284,1500721310941323264,1673504640000
2285,1500721484505817088,1673488980000
2286,1500722891908718592,1673519880000
2287,1500723492520333312,1673275380000
2288,1500723492520333312,1673275380000
2289,1500723942455906304,1672636680000
2290,1500724780469456896,1673880960000
2291,1500725469560049664,1673232660000
2292,1500726016887361536,1673149260000
2293,1500727855091556352,1673506140000
2294,1500728188345651200,1673243880000
2295,1500729192566886400,1673501220000
2296,1500735043704987648,1672633020000
2297,1500738865156198400,1673160000000
2298,1500739473091338240,1672817640000
2299,1500739766067531776,1672657200000
2300,1500739766067531776,1673243220000
2301,1500739766067531776,1673860020000
2302,1500740263122051072,1672818360000
2303,1500741432200269824,1673240640000
2304,1500741548038692864,1673847300000
2305,1500741950146482176,1673236920000
2306,1500742253600317440,1672628400000
2307,1500742253600317440,1673142540000
2308,1500742253600317440,1674009000000
2309,1500742926911938560,1673512980000
2310,1500742942975987712,1673166360000
2311,1500748602069491712,1673147340000
2312,1500748602069491712,1673144700000
2313,1500748602069491712,1673754360000
2314,1500748602069491712,1673749080000
2315,1500750399785934848,1672623120000
2316,1500750628161458176,1673768940000
2317,1500751015908085760,1673230200000
2318,1500751015908085760,1673491500000
2319,1500755107481133056,1672632540000
2320,1500756686301044736,1673180520000
2321,1500758990185959424,1672824540000
2322,1500759569159294976,1672824540000
2323,1500760481940508672,1673247540000
2324,1500761353940639744,1673247840000
2325,1500761775908458496,1672664700000
2326,1500762022529474560,1672824600000
2327,1500762022529474560,1672824600000
2328,1500762354269560832,1673158260000
2329,1500763567618793472,1673750160000
2330,1500764426536620032,1674010200000
2331,1500764899779940352,1673234880000
2332,1500767686332911616,1673502240000
2333,1500767686332911616,1673502600000
2334,1500768211577348096,1673228400000
2335,1500775457443028992,1673506860000
2336,1500775457443028992,1674010020000
2337,1500800886728040448,1673267040000
2338,1500800886728040448,1673267040000
2339,1500991362760314880,1674006300000
2340,1500992968247611392,1673846040000
2341,1500999845673046016,1673571960000
2342,1501001957689659392,1672831260000
2343,1501002604950593536,1672623840000
2344,1501002604950593536,1673231580000
2345,1501003317151801344,1673486760000
2346,1501006630119284736,1673859180000
2347,1501008576855019520,1672630380000
2348,1501009004602859520,1673257020000
2349,1501010144094593024,1673760600000
2350,1501011186853093376,1673509020000
2351,1501012075768717312,1674016560000
2352,1501012263987974144,1673145240000
2353,1501012609875582976,1672633200000
2354,1501013956830175232,1672815840000
2355,1501014948850180096,1672625460000
2356,1501015178286997504,1673178180000
2357,1501016026924584960,1673496060000
2358,1501016177584119808,1673489400000
2359,1501016432429895680,1673143860000
2360,1501016432429895680,1673143920000
2361,1501019130424467456,1673144640000
2362,1501019997127057408,1673141880000
2363,1501020421854863360,1673142720000
2364,1501020421854863360,1673859300000
2365,1501021530858201088,1672797300000
2366,1501021738992148480,1673753160000
2367,1501021738992148480,1674011940000
2368,1501022181201678336,1672803420000
2369,1501022714289463296,1672801500000
2370,1501022714289463296,1673251380000
2371,1501022714289463296,1674030660000
2372,1501023234936807424,1672835100000
2373,1501025655733886976,1672811220000
2374,1501025917768835072,1672799100000
2375,1501026321478983680,1672656420000
2376,1501026839957737472,1673834520000
2377,1501028456929038336,1673229120000
2378,1501032145873932288,1673514300000
2379,1501032454352543744,1673499960000
2380,1501034429550825472,1673145840000
2381,1501035905165828096,1673493240000
2382,1501036487272173568,1673159400000
2383,1501038504476680192,1673828100000
2384,1501039742391951360,1673499780000
2385,1501041168224489472,1673147820000
2386,1501041189640605696,1673503200000
2387,1501044977415884800,1673251740000
2388,1501045679093583872,1673505900000
2389,1501047052774416384,1672635780000
2390,1501047133510574080,1672816980000
2391,1501047474155032576,1672819440000
2392,1501047474155032576,1673261880000
2393,1501047474155032576,1673518680000
2394,1501048295131455488,1673874780000
2395,1501049438049800192,1673229120000
2396,1501049438049800192,1673851500000
2397,1501049569189044224,1673491620000
2398,1501054619873452032,1673150880000
2399,1501055219256270848,1673232900000
2400,1501055611092209664,1673235840000
2401,1501057603348996096,1672631640000
2402,1501067699822923776,1672811160000
2403,1501067699822923776,1672811160000
2404,1501069866810085376,1673844720000
2405,1501082055113711616,1673274780000
2406,1501084453366272000,1673234160000
2407,1501084541576679424,1673486820000
2408,1501086700221505536,1673150640000
2409,1501086700221505536,1673150700000
2410,1501092298405056512,1673841360000
2411,1501093379486912512,1672796580000
2412,1501093379486912512,1672796580000
2413,1501093379486912512,1672796640000
2414,1501093379486912512,1672796640000
2415,1501093465705025536,1672834800000
2416,1501095972833599488,1673247840000
2417,1501096141058744320,1672794000000
2418,1501099562226688000,1673259000000
2419,1501100744294801408,1672620540000
2420,1501102513150103552,1672637520000
2421,1501102657593679872,1673486400000
2422,1501103739640090624,1672824540000
2423,1501103870653370368,1673228340000
2424,1501103930212487168,1673498880000
2425,1501106132683460608,1673506080000
2426,1501106999243444224,1672813440000
2427,1501107145318604800,1673837880000
2428,1501108698364383232,1672826040000
2429,1501109409466818560,1672831740000
2430,1501109409466818560,1672831740000
2431,1501111293703364608,1672837020000
2432,1501111293703364608,1672837020000
2433,1501113263784730624,1673492460000
2434,1501113437131120640,1672669320000
2435,1501114841795006464,1672827120000
2436,1501115499885498368,1673522880000
2437,1501115688289439744,1673779200000
2438,1501115755440246785,1674052380000
2439,1501117801795166208,1672642320000
2440,1501117801795166208,1672642320000
2441,1501117801795166208,1673255040000
2442,1501117801795166208,1673255040000
2443,1501117827804045312,1673782200000
2444,1501118251240005632,1674014340000
2445,1501119107922268160,1673494560000
2446,1501119769359814656,1673223180000
2447,1501119821318852608,1672812000000
2448,1501121786845339648,1673489880000
2449,1501122683029557248,1673499960000
2450,1501123008834838528,1673520060000
2451,1501126011356717056,1673274840000
2452,1501127092551819264,1673491080000
2453,1501127434718945280,1674051120000
2454,1501128856017440768,1672833420000
2455,1501129305558884352,1673842740000
2456,1501133765508993024,1673498520000
2457,1501348489085591552,1672618680000
2458,1501348489085591552,1673139540000
2459,1501348489085591552,1673742540000
2460,1501358350208733184,1673242140000
2461,1501358350208733184,1673242140000
2462,1501360842015514624,1673241660000
2463,1501361134807293952,1672793640000
2464,1501361134807293952,1673143140000
2465,1501367708791611392,1673501700000
2466,1501368672525094912,1672811040000
2467,1501371161626550272,1674047280000
2468,1501373667920322560,1673254620000
2469,1501373667920322560,1673496540000
2470,1501376614259499008,1673230140000
2471,1501377754766254080,1673772780000
2472,1501378134472265728,1673502540000
2473,1501379265181126656,1674029040000
2474,1501379577535139840,1673504940000
2475,1501379908906127360,1673499720000
2476,1501380004314095616,1673226600000
2477,1501380237420793856,1673510760000
2478,1501380742452744192,1673233200000
2479,1501380883301666816,1673275560000
2480,1501380883301666816,1673275560000
2481,1501381612255059968,1673749260000
2482,1501381659667337216,1673240460000
2483,1501382433684332544,1673491260000
2484,1501383805007831040,1673492160000
2485,1501385213597720576,1672794900000
2486,1501386916749250560,1672810380000
2487,1501387689210159104,1672799640000
2488,1501388887401041920,1673249700000
2489,1501389066149695488,1674027540000
2490,1501389780620156928,1672284180000
2491,1501390167041384448,1672668600000
2492,1501390521753538560,1673249520000
2493,1501390521753538560,1673249520000
2494,1501390662807982080,1673844960000
2495,1501390953519521792,1672798740000
2496,1501390953519521792,1674010500000
2497,1501391966599127040,1673491020000
2498,1501392357017391104,1673768580000
2499,1501393351784800256,1673753220000
2500,1501397434524372992,1673246940000
2501,1501397711621066752,1673491800000
2502,1501398877335588864,1674021960000
2503,1501399280148291584,1672820640000
2504,1501399280148291584,1672820640000
2505,1501399280148291584,1674017760000
2506,1501399280148291584,1674017760000
2507,1501399494464507904,1673249820000
2508,1501400582072700928,1673268060000
2509,1501401149226487808,1673178900000
2510,1501401154255593472,1673763240000
2511,1501402313389252608,1672669920000
2512,1501403956138745856,1673178840000
2513,1501403956138745856,1673178840000
2514,1501404199362105344,1672633080000
2515,1501404199362105344,1672633080000
2516,1501405965109563392,1672807260000
2517,1501408914254864384,1673768520000
2518,1501414950034345984,1673519220000
2519,1501415164493303808,1672669860000
2520,1501416472982069248,1673244480000
2521,1501417936567537664,1672649280000
2522,1501421416753668096,1673179020000
2523,1501421508395016192,1672644900000
2524,1501421508395016192,1672644900000
2525,1501424918980730880,1674020820000
2526,1501425499833114624,1673226780000
2527,1501425610269003776,1673146980000
2528,1501427173599350784,1672800480000
2529,1501428833977638912,1672801440000
2530,1501428833977638912,1673235420000
2531,1501428833977638912,1673774100000
2532,1501430063659356160,1674031020000
2533,1501431458168967168,1673177160000
2534,1501433198977093632,1673258880000
2535,1501437454400491520,1673760960000
2536,1501437454400491520,1673760960000
2537,1501438188387049472,1673767500000
2538,1501438534693818368,1673152140000
2539,1501439269980475392,1672634880000
2540,1501439269980475392,1672669620000
2541,1501441119228272640,1673749500000
2542,1501441696225955840,1672629060000
2543,1501441696225955840,1673508180000
2544,1501441853495713792,1674023880000
2545,1501441853495713792,1674023880000
2546,1501441887863840768,1673152800000
2547,1501443838038904832,1672623300000
2548,1501445425633300480,1673242080000
2549,1501445825551933440,1674014520000
2550,1501447118315982848,1673248020000
2551,1501447118315982848,1673248020000
2552,1501447608072413184,1673182800000
2553,1501447887501139968,1673267940000
2554,1501448673060589568,1673493660000
2555,1501450113221140480,1673657220000
2556,1501451574420185088,1672629120000
2557,1501451574420185088,1672629120000
2558,1501451680368168960,1673766960000
2559,1501451794339991552,1673775180000
2560,1501452920875655168,1672813620000
2561,1501452930585468928,1672842480000
2562,1501454443311403008,1673253780000
2563,1501454448663470080,1672816980000
2564,1501456618552954880,1673153760000
2565,1501458254612533248,1673145360000
2566,1501459192345796608,1673166900000
2567,1501459881759215616,1672820100000
2568,1501461279477469184,1673162940000
2569,1501463601901477888,1673776620000
2570,1501468091392069632,1672654320000
2571,1501468187483709440,1673510040000
2572,1501469389143281664,1673848380000
2573,1501473135596412928,1673536920000
2574,1501473712120139776,1672630320000
2575,1501473712120139776,1672630320000
2576,1501475225823481856,1673839920000
2577,1501477716153868288,1672643400000
2578,1501478434105466880,1673769840000
2579,1501479156804882432,1673509500000
2580,1501479624310394880,1674030000000
2581,1501480184791044096,1672808400000
2582,1501480741240967168,1673142960000
2583,1501480809297743872,1672827840000
2584,1501482407122046976,1672645680000
2585,1501482407122046976,1672645620000
2586,1501486016706514944,1673225760000
2587,1501486129487155200,1673507760000
2588,1501486746104369152,1673264400000
2589,1501486957992218624,1672796520000
2590,1501486957992218624,1672796520000
2591,1501489201395404800,1673509140000
2592,1501489323802107904,1672824660000
2593,1501489323802107904,1672824660000
2594,1501490340891467776,1672652760000
2595,1501490340891467776,1673862360000
2596,1501499012098953216,1673864520000
2597,1501499012098953216,1674014280000
2598,1501500628399300608,1674014880000
2599,1501501064330092544,1674052380000
2600,1501557722624167936,1672627500000
2601,1501557722624167936,1673268420000
2602,1501557722624167936,1673782800000
2603,1501729239022571520,1672794660000
2604,1501734347362017280,1673845500000
2605,1501734954151841792,1672625280000
2606,1501735962185834496,1673157360000
2607,1501736804418719744,1674012060000
2608,1501740562875949056,1673154120000
2609,1501740562875949056,1673154120000
2610,1501742626431438848,1673753280000
2611,1501742820271198208,1672652100000
2612,1501742820271198208,1673143020000
2613,1501743263047229440,1673859840000
2614,1501743325806465024,1673190840000
2615,1501748093610233856,1672624500000
2616,1501748093610233856,1673147760000
2617,1501749397216694272,1673486220000
2618,1501750278318465024,1673490660000
2619,1501753434519506944,1672632600000
2620,1501756942652149760,1673245440000
2621,1501757758117257216,1673509320000
2622,1501757837096001536,1674038640000
2623,1501758456804282368,1673506020000
2624,1501758456804282368,1673506020000
2625,1501759700964872192,1672628880000
2626,1501763019477360640,1673878860000
2627,1501763679224602624,1673428740000
2628,1501763940680601600,1672673340000
2629,1501764089452699648,1673142120000
2630,1501764783442239488,1672799820000
2631,1501766587840073728,1673150280000
2632,1501769455645102080,1673850000000
2633,1501769570401394688,1673150700000
2634,1501771404029468672,1672629960000
2635,1501771446454853632,1673770800000
2636,1501771446454853632,1673837220000
2637,1501773982171668480,1673262720000
2638,1501774363987550208,1673532840000
2639,1501777987962540032,1673502180000
2640,1501786073888591872,1674012180000
2641,1501787459757936640,1674015720000
2642,1501791333076045824,1673879760000
2643,1501792248751464448,1673251860000
2644,1501792248751464448,1674011520000
2645,1501792669888811008,1673231640000
2646,1501793075146792960,1673789700000
2647,1501793075146792960,1673880960000
2648,1501793604564291584,1672802700000
2649,1501796855548350464,1673247540000
2650,1501798189647400960,1672656000000
2651,1501801997236572160,1672669560000
2652,1501802558933704704,1672792200000
2653,1501804545657933824,1673149140000
2654,1501804545657933824,1673149140000
2655,1501810922166165504,1674054780000
2656,1501812272715276288,1672791000000
2657,1501812611342274560,1673243100000
2658,1501814689527767040,1673493360000
2659,1501815263883173888,1673780040000
2660,1501816398186418176,1673844960000
2661,1501816763199918080,1673258220000
2662,1501817057325486080,1673147820000
2663,1501819268684189696,1673231100000
2664,1501824644817227776,1673148480000
2665,1501826382915833856,1673844840000
2666,1501828470144245760,1672627260000
2667,1501828470144245760,1673252940000
2668,1501828470144245760,1673851500000
2669,1501828726017761280,1672647060000
2670,1501828726017761280,1673257320000
2671,1501828726017761280,1674014640000
2672,1501829566522593280,1673253060000
2673,1501829749683654656,1673504580000
2674,1501829862913085440,1673490060000
2675,1501830594940903424,1673578200000
2676,1501830824075730944,1673756460000
2677,1501831171519291392,1674028860000
2678,1501831171519291392,1674028860000
2679,1501833018866933760,1672633260000
2680,1501834949756588032,1672807440000
2681,1501835555770736640,1672635840000
2682,1501836374419050496,1672801140000
2683,1501836937810546688,1672823640000
2684,1501837300714446848,1672820040000
2685,1501837876013572096,1673265000000
2686,1501838693059796992,1672798620000
2687,1501838693059796992,1672798620000
2688,1501842857512800256,1673236500000
2689,1501844601516986368,1673148300000
2690,1501846654154973184,1673860380000
2691,1501847567317868544,1673797500000
2692,1501848333243916288,1673504040000
2693,1501849974432993280,1673883180000
2694,1501852588818309120,1673258100000
2695,1501854276144730112,1672803000000
2696,1501858892920135680,1672810620000
2697,1502070870657601536,1672798560000
2698,1502078057425539072,1672809420000
2699,1502078057425539072,1672809420000
2700,1502078531096678400,1672651980000
2701,1502086762992898048,1673247120000
2702,1502094885564719104,1673864100000
2703,1502095519063871488,1673490840000
2704,1502095737356558336,1673512680000
2705,1502096394067124224,1672824180000
2706,1502097144025456640,1673171100000
2707,1502097910479851520,1673853540000
2708,1502099988665208832,1673852340000
2709,1502101217663389696,1673163000000
2710,1502101217663389696,1673163000000
2711,1502103951326187520,1672660800000
2712,1502103951326187520,1672660800000
2713,1502103951326187520,1673860320000
2714,1502103951326187520,1673860320000
2715,1502104047958757376,1673748060000
2716,1502104047958757376,1673748060000
2717,1502104291924779008,1673849340000
2718,1502105244744818688,1673749740000
2719,1502105394477277184,1673839320000
2720,1502107872887316480,1673843220000
2721,1502110890831650816,1673260140000
2722,1502112243733630976,1672813620000
2723,1502112243733630976,1672813620000
2724,1502112864964579328,1673868900000
2725,1502113490704404480,1673495760000
2726,1502114636009578496,1673249820000
2727,1502114745338306560,1673191260000
2728,1502117376882249728,1673850960000
2729,1502120872511672320,1673850660000
2730,1502121045648482304,1673238600000
2731,1502121817077321728,1673765280000
2732,1502122594176995328,1672799040000
2733,1502125933467930624,1673749140000
2734,1502127180296232960,1673253960000
2735,1502127924768280576,1674006060000
2736,1502128006863527936,1673770380000
2737,1502131705526489088,1673155440000
2738,1502132301344284672,1672631460000
2739,1502135452134809600,1672824420000
2740,1502135833707286528,1673498340000
2741,1502135833707286528,1674051360000
2742,1502136801081696256,1672811220000
2743,1502139222642003968,1672651080000
2744,1502141400974757888,1672650600000
2745,1502142873561473024,1673520300000
2746,1502142873561473024,1673520300000
2747,1502149284852932608,1673763060000
2748,1502150760492830720,1673160960000
2749,1502161995930144768,1673143560000
2750,1502163000734523392,1674014880000
2751,1502164790607618048,1674013680000
2752,1502164790607618048,1674013740000
2753,1502167855163117568,1672836720000
2754,1502168086927908864,1672794720000
2755,1502168964673966080,1673788080000
2756,1502170096083410944,1673235180000
2757,1502170549592530944,1672836720000
2758,1502170633931460608,1673245740000
2759,1502171030846971904,1673147640000
2760,1502171811721519104,1673517540000
2761,1502173232823017472,1673786040000
2762,1502174795390001152,1673536680000
2763,1502176974259490816,1673166000000
2764,1502178646234894336,1673165280000
2765,1502184064873009152,1673162820000
2766,1502189291642687488,1674005940000
2767,1502189975284879360,1673861340000
2768,1502193437678637056,1673489820000
2769,1502194625320980480,1673845800000
2770,1502195731761733632,1673871540000
2771,1502198792316002304,1673144340000
2772,1502198792316002304,1673832360000
2773,1502205712779055104,1673862180000
2774,1502208439449948160,1673767200000
2775,1502212154827345920,1673865000000
2776,1502214175785754624,1673180520000
2777,1502227641250619392,1673182020000
2778,1502231942681202688,1672653540000
2779,1502231942681202688,1672653540000
2780,1502234024247169024,1673257680000
2781,1502257671427072000,1673259420000
2782,1502257671427072000,1673855100000
2783,1502264301979832320,1673229840000
2784,1502324542025244672,1673146380000
2785,1502324542025244672,1673741880000
2786,1502328385723179008,1673742120000
2787,1502447305104691200,1672832520000
2788,1502447305104691200,1672832520000
2789,1502454029350084608,1673142540000
2790,1502454147197444096,1672643820000
2791,1502455902438170624,1673256480000
2792,1502457645200707584,1673235840000
2793,1502457645200707584,1673834760000
2794,1502458554953768960,1674011640000
2795,1502459393382420480,1672643520000
2796,1502460464070791168,1672643580000
2797,1502461585992720384,1674008460000
2798,1502465267421421568,1673860200000
2799,1502465267421421568,1673860200000
2800,1502465324505763840,1672640100000
2801,1502465324505763840,1673241240000
2802,1502465669319495680,1672815540000
2803,1502465669319495680,1672815540000
2804,1502470888958857216,1673519700000
2805,1502472170239172608,1673758320000
2806,1502472170239172608,1673758320000
2807,1502472359867850752,1672799760000
2808,1502472359867850752,1673145900000
2809,1502472648595349504,1672798140000
2810,1502472681809907712,1673491260000
2811,1502473843472867328,1673234340000
2812,1502474714881466368,1673838720000
2813,1502475653260382208,1672814520000
2814,1502481455887163392,1673492760000
2815,1502481900768600064,1673175060000
2816,1502491767927345152,1673500920000
2817,1502491767927345152,1674037680000
2818,1502493279089074176,1672799940000
2819,1502493279089074176,1672799940000
2820,1502493279089074176,1674012420000
2821,1502493279089074176,1674012420000
2822,1502495087702183936,1673492940000
2823,1502495087702183936,1673492940000
2824,1502495970636865536,1673244180000
2825,1502499652535193600,1673505840000
2826,1502499997042741248,1673782920000
2827,1502500567828930560,1672806720000
2828,1502500567828930560,1672806720000
2829,1502501496233926656,1674005040000
2830,1502502030500175872,1673501040000
2831,1502502557237514240,1673168580000
2832,1502504837944975360,1673172600000
2833,1502512358852141056,1673257920000
2834,1502512358852141056,1673257920000
2835,1502513382274764800,1673771160000
2836,1502517872545632256,1673509260000
2837,1502517872545632256,1673858400000
2838,1502517872545632256,1673861220000
2839,1502518371063963648,1673864580000
2840,1502520078762254336,1673161380000
2841,1502522124982820864,1672817580000
2842,1502524553807663104,1672819200000
2843,1502526439952617472,1673240340000
2844,1502532464911065088,1673499360000
2845,1502532464911065088,1674010380000
2846,1502536067386052608,1673757060000
2847,1502536810528776192,1673158140000
2848,1502536810528776192,1673496840000
2849,1502536810528776192,1673840340000
2850,1502538266556243968,1673508540000
2851,1502539849993949184,1673770860000
2852,1502540335916785664,1673502540000
2853,1502543310034837504,1674027600000
2854,1502543849564938240,1672805520000
2855,1502544750132338688,1673754060000
2856,1502546537580990464,1672794120000
2857,1502546915735379968,1673835720000
2858,1502550097429401600,1673268420000
2859,1502552466133360640,1673252280000
2860,1502553303601651712,1673170680000
2861,1502553303601651712,1673171160000
2862,1502554473158021120,1673537400000
2863,1502554473158021120,1673857680000
2864,1502554473158021120,1673857740000
2865,1502555555485585408,1672816500000
2866,1502555641192128512,1672802100000
2867,1502555652160233472,1673252880000
2868,1502556531651256320,1673189700000
2869,1502564423267651584,1674036360000
2870,1502564580017180672,1673839920000
2871,1502566614086848512,1674036000000
2872,1502566614086848512,1674036000000
2873,1502571079624040448,1672813560000
2874,1502571549788741632,1674035880000
2875,1502572396459200512,1674035760000
2876,1502572396459200512,1674035760000
2877,1502644965111767040,1673167740000
2878,1502666065895886848,1673838000000
2879,1502671718274174976,1673505600000
2880,1502673562752913408,1672797720000
2881,1502683063061323776,1673766960000
2882,1502818384679669760,1672800660000
2883,1502820376181481472,1673747520000
2884,1502821264635731968,1674030660000
2885,1502823440833449984,1672818360000
2886,1502825147273449472,1672654320000
2887,1502825169914302464,1673230440000
2888,1502828443489017861,1673754780000
2889,1502831893660573696,1673503500000
2890,1502838566043127808,1673487660000
2891,1502843590781706240,1673406720000
2892,1502848564521607168,1673759340000
2893,1502852065926451200,1672665780000
2894,1502852319786700800,1674008220000
2895,1502853904713519104,1673760360000
2896,1502854893315301376,1673791140000
2897,1502856062204776448,1674005940000
2898,1502869996202893312,1673164080000
2899,1502871347993382912,1672812120000
2900,1502872184757030912,1672641840000
2901,1502879900472975360,1673242860000
2902,1502883238249766912,1672804740000
2903,1502883238249766912,1674003120000
2904,1502890022469378048,1672813800000
2905,1502896450265288704,1673189220000
2906,1502896450265288704,1673748240000
2907,1502898542833049600,1673492520000
2908,1502899963246682112,1672624800000
2909,1502901771721379840,1673753760000
2910,1502903749570596864,1673495400000
2911,1502903749570596864,1674023040000
2912,1502906176977899520,1673744400000
2913,1502917515377123328,1673859240000
2914,1502918141808873472,1673501520000
2915,1502918141808873472,1674027120000
2916,1502919431091785728,1673227140000
2917,1502920153577562112,1673742240000
2918,1502920361497600000,1673491980000
2919,1502921117659172864,1673742000000
2920,1502921117659172864,1673742000000
2921,1502924915152654336,1673490360000
2922,1502927867284164608,1672638540000
2923,1502932379109695488,1673749020000
2924,1502932379109695488,1673749020000
2925,1502935389156020224,1674028380000
2926,1502939070467280896,1674036060000
2927,1502941903497334784,1674029280000
2928,1503168673584648192,1672816200000
2929,1503168673584648192,1673229420000
2930,1503173232486912000,1673228880000
2931,1503177968883867648,1672632420000
2932,1503178357335003136,1673849340000
2933,1503178357335003136,1673849340000
2934,1503179848435240960,1673227620000
2935,1503181743367262208,1672810980000
2936,1503184014364774400,1673500740000
2937,1503186098145333248,1673231940000
2938,1503189443119685632,1673226120000
2939,1503195265149046784,1672630140000
2940,1503196032513740800,1673180220000
2941,1503196508609323008,1673750700000
2942,1503197724152176640,1673521260000
2943,1503197724152176640,1673521260000
2944,1503198168287027200,1673237760000
2945,1503199047203295232,1672809780000
2946,1503199047203295232,1672809780000
2947,1503199047203295232,1673501880000
2948,1503199047203295232,1673501880000
2949,1503199798189367296,1673168100000
2950,1503199808377331712,1673234280000
2951,1503200450256703488,1673752140000
2952,1503201170229956608,1673239980000
2953,1503201170229956608,1673859720000
2954,1503202724492218368,1673275380000
2955,1503202838816362496,1673761980000
2956,1503203714079526912,1672808040000
2957,1503204146097033216,1673176320000
2958,1503204286723792896,1673239920000
2959,1503204286723792896,1673859720000
2960,1503204737376591872,1673509980000
2961,1503205779338174464,1673238120000
2962,1503206764630380544,1673141580000
2963,1503207122555641856,1672801440000
2964,1503207952713261056,1674013920000
2965,1503208585474215936,1674013680000
2966,1503208962148016128,1673247900000
2967,1503208962148016128,1673247480000
2968,1503215752768135168,1673491620000
2969,1503217446797053952,1672635720000
2970,1503217887807283200,1672624740000
2971,1503217887807283200,1672624740000
2972,1503224348117573632,1673485860000
2973,1503237454063476736,1672804800000
2974,1503240360149782528,1673171460000
2975,1503240360149782528,1673171460000
2976,1503243254441975808,1671943320000
2977,1503244616982601728,1673490600000
2978,1503244616982601728,1673845560000
2979,1503248732215582720,1672644420000
2980,1503256327659589632,1674013620000
2981,1503257601767510016,1673249520000
2982,1503258296306638848,1673250780000
2983,1503260781444341760,1673165580000
2984,1503262490518364160,1673514060000
2985,1503262490518364160,1673514060000
2986,1503263149086871552,1673146980000
2987,1503269053664600064,1673749920000
2988,1503270825472827392,1672652760000
2989,1503273970164834304,1673527920000
2990,1503273970164834304,1673527920000
2991,1503274294426341376,1674034560000
2992,1503274470419337216,1673252160000
2993,1503274513692106752,1672818360000
2994,1503282774654853120,1673264700000
2995,1503285589670236160,1673145420000
2996,1503285589670236160,1673758560000
2997,1503287366398382080,1673231700000
